"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","White, non-Hispanic","Race/Ethnicity","2,557","29.1","27.8","30.5","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","RACE01","CAT4","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Other, non-Hispanic","Race/Ethnicity","38","34.9","24.3","45.6","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","RACE06","CAT4","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Native Hawaiian or other Pacific Islander, non-Hispanic","Race/Ethnicity","4",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","24","RACE05","CAT4","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Multiracial, non-Hispanic","Race/Ethnicity","74","34.1","26.2","42.0","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","RACE07","CAT4","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Hispanic","Race/Ethnicity","216","30.9","26.6","35.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","RACE08","CAT4","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Black, non-Hispanic","Race/Ethnicity","1,056","38.6","36.0","41.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","RACE02","CAT4","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Asian, non-Hispanic","Race/Ethnicity","40","12.6","7.9","17.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","RACE04","CAT4","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity","21","22.0","11.2","32.8","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","RACE03","CAT4","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Overall","Overall","4,006","31.0","29.8","32.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","BO1","CAT1","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than $15,000","Household Income","233","30.1","25.2","35.1","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","INCOME1","CAT6","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$50,000+","Household Income","2,055","30.4","28.8","32.0","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","INCOME5","CAT6","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$35,000-$49,999","Household Income","403","37.0","32.8","41.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","INCOME4","CAT6","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$25,000-$34,999","Household Income","311","31.7","27.1","36.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","INCOME3","CAT6","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$15,000-$24,999","Household Income","445","33.0","29.2","36.8","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","INCOME2","CAT6","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","1,042","33.8","31.4","36.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","EDUCA3","CAT5","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","257","31.8","27.2","36.3","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","EDUCA1","CAT5","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","1,216","36.2","33.7","38.6","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","EDUCA2","CAT5","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","1,480","25.2","23.7","26.8","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","EDUCA4","CAT5","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","65+","Age Group","1,256","28.5","26.6","30.3","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","AGE09","CAT3","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","55-64","Age Group","1,003","35.3","32.8","37.8","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","AGE05","CAT3","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","45-54","Age Group","753","36.9","34.2","39.6","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","AGE04","CAT3","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","35-44","Age Group","534","34.9","31.7","38.1","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","AGE03","CAT3","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","25-34","Age Group","353","31.3","27.8","34.8","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","AGE02","CAT3","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","18-24","Age Group","146","19.1","15.5","22.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","AGE01","CAT3","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","25-34","Age Group","316","21.6","18.7","24.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","AGE02","CAT3","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","35-44","Age Group","340","16.1","14.0","18.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","AGE03","CAT3","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","45-54","Age Group","392","14.1","12.4","15.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","AGE04","CAT3","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","55-64","Age Group","501","14.5","12.7","16.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","AGE05","CAT3","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","65+","Age Group","604","11.3","10.2","12.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","AGE09","CAT3","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","College graduate","Education Attained","906","13.4","12.3","14.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","EDUCA4","CAT5","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","H.S. or G.E.D.","Education Attained","618","15.4","13.7","17.1","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","EDUCA2","CAT5","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Less than H.S.","Education Attained","159","16.6","13.4","19.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","EDUCA1","CAT5","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Some post-H.S.","Education Attained","609","19.2","17.2","21.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","EDUCA3","CAT5","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$15,000-$24,999","Household Income","306","19.7","16.7","22.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","INCOME2","CAT6","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$25,000-$34,999","Household Income","179","18.1","14.4","21.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","INCOME3","CAT6","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$35,000-$49,999","Household Income","230","18.5","15.3","21.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","INCOME4","CAT6","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$50,000+","Household Income","988","14.2","13.0","15.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","INCOME5","CAT6","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Less than $15,000","Household Income","235","28.7","23.9","33.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","INCOME1","CAT6","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,299","15.7","14.9","16.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","BO1","CAT1","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity","17","29.6","14.1","45.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","RACE03","CAT4","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Asian, non-Hispanic","Race/Ethnicity","39","12.0","7.8","16.3","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","RACE04","CAT4","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Black, non-Hispanic","Race/Ethnicity","382","12.6","11.0","14.3","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","RACE02","CAT4","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Hispanic","Race/Ethnicity","78","8.4","6.0","10.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","RACE08","CAT4","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Multiracial, non-Hispanic","Race/Ethnicity","56","23.8","17.0","30.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","RACE07","CAT4","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Native Hawaiian or other Pacific Islander, non-Hispanic","Race/Ethnicity","1",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS03","TOPIC17","24","RACE05","CAT4","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
